text_clean,sentiment
people in this session are taking photos with their ipad 2s up in the air doingitwrong sxsw,neutral
check out this video to get a glimpse at what the action was like the ipad 2 ipad sxsw gadgets link,neutral
check out this video to get a glimpse at what the action was like the ipad 2 ipad sxsw gadgets link could not resist,positive
in austin this wk amp need your iphone or ipad fixed find the guy w the sign on the hilton cnr near conventionctr sxsw link,neutral
we missed this check out google doodles burning man to pac man and beyond link sxsw,neutral
i believe this too they're good rt my life would be so much better with an ipad brainwashed lines sxsw,positive
how about this will be late rt google circles will be sxsw,neutral
listen to this the brocast episode 2 link ios apple iphone sxsw music,neutral
some dude thought my buddy figured out how to put keyboard on ipad told him it was a netbook guy unconvinced obviously wasted sxsw,neutral
there are thousands of ipad 2's floating around austin at sxsw and i have not seen even one single android tablet not even one zero,positive
i spotted three ipad 2's in just the first 10 minutes here lots of ipad 1s you'd think you were at macworld sxsw,neutral
three types of people at work the ghost the bad apple and the kid gamestorming sxsw,neutral
excellent tip from going to sxsw the new iphone guide to austin by is free march 9 15 hard to beat free lp,positive
sxsw pro tip remove access to corporate twitter account from iphone by 4pm each day,neutral
head over to link by 1pm cst today to win vip access to my acoustic solo set at sxsw tonight with nokiaconnects,neutral
listening to discuss new interaction paradigms in designing for the ipad uxdes sxsw,neutral
listening to talk about ipad design sxsw,neutral
thank you to for letting me test drive a car to the apple store now lets hope that they can fix my phone sxsw,negative
on my way to quot ipad design headaches quot not sure it's bloggable but i'm sure it will be interesting sxsw link,positive
not going to sxsw doesnt matter its not the only place giving away apple products link,neutral
on my way to sxsw has anyone seen any lines in the sxsw apple store still a bit early,neutral
traveling to sxsw with your ipad 1 is so 3 10 2011,neutral
on my way to sxsw but i forgot my ipad cleveland hopkins airport w 2 others link,positive
listening to a furby choir o o superhappydevhouse sxsw google,neutral
so talked to a googler amp she said no quot no new products at sxsw quot but did point me at google social search link,neutral
my metric to determine the engagement of a sxsw session ipad battery drained using 9 in session no 1,neutral
who wants to do a song lets work google me mr 285 sxsw,neutral
listening to folks around the world making iphone music with smule's ocarina played zelda theme sxsw i,neutral
according to google's marissa mayer future of location augmented reality contextual discovery making smartphones smarter sxsw fb,neutral
listening to google q amp a with what she is saying i see yelp and other services going to die sxsw so far interesting,positive
listening to google's marissa mayer discuss new products including google hotpot watch out yelp sxsw,positive
listening to google's nadya direkova on using game mechanics to create user engagement in social web apps link sxsw,neutral
reactions to google circles news so far range from quot not again quot to quot please rescue me from the facebook quot sxsw,neutral
flipboard to launch iphone app later this year link via sxsw,neutral
according to marissa mayer 40 of google maps usage is mobile sxsw,neutral
listening to marissa mayer's sales shpeal on google everything hotwhat sxsw,neutral
listening to marissa meyer head of google social get grilled about jc penney lol sxsw,neutral
apple set to open 'popup shop' in austin for sxsw rim hp r going to lease stores next door put up coming soon signs link,neutral
apple set to open 5000 sqft pop up store on congress ave during sxsw link,neutral
apple set to open a pop up shop at the sxsw interactive conference link apple ipad2 marketing media,neutral
apple set to open popoup shop in austin at sxsw link,neutral
apple set to open popup shop in austin 6th amp con for sxsw link via sxsw sxswprsa prsa,neutral
apple set to open popup shop in core of sxsw action link aapl,neutral
apple set to open popup shop in core of sxsw action link,neutral
apple set to open popup shop in core of sxsw action link ipad2 on the ground,neutral
apple set to open popup shop in core of sxsw action link geeks need ipad2 love,positive
apple set to open popup shop in core of sxsw action for ipad2 unveiling link,neutral
apple set to open popup shop in core of sxsw action they're going to sell ipad2 at sxsw link,positive
apple set to open popup shop in core of sxsw action link sxsw app link,neutral
apple set to open popup shop in core of sxsw action link sxsw apple,neutral
apple set to open popup shop in core of sxsw action link sxsw apple ipad retail,positive
apple set to open popup shop in core of sxsw action link sxsw apple apple set to open popup sh link,neutral
apple set to open popup shop in core of sxsw action link via sxsw,neutral
apple set to open popup shop in core of sxsw action to sell ipad2 link ipad2 sxsw,neutral
apple set to open popup shop in core of sxsw action leases downtown space during festival link sxsw apple austin,neutral
great way to prep rt download 20 free tracks from sxsw music sampler available on link,neutral
expecting to see a flood of shiny new ipad2's today line at apple store was around the block sxsw,positive
so we get to see google fail at social on another day rt okay no google circles debuting at sxsw today,negative
listening to some australian knob celebrity journalist shoot and re shoot and re shoot his iphone vid about meeting the celebs at sxsw,neutral
listening to some google marketers speak based on the crowd and what they're all holding steve jobs is wealthier than i thought sxsw,neutral
google vp to speak the topic 10 quick steps to owning everything in the world sxsw link,neutral
it's easy to spot the ipad 2 here at sxsw from a distance the majority of them have white screen bezels,neutral
